recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Corporations,860,3071,102254,11806,Czech Republic,2020,0,1,0,4.369280079539106e-5,1.7106124065688761e-4,0.001051394870904603,90448,2.7612848544667515e-4
Individuals,20342,24160,238489,35348,Denmark,2020,0,1,0,0.01300898940747049,0.010247394248888504,0.0030186925360296876,203141,0.009882351269983398
Corporations,4560,71109,4322675,1108694,Denmark,2020,0,1,0,0.004103163313996722,0.007231425161426562,0.005574837920145337,3213981,0.009811954999385177
Individuals,10742,6164,38878,12094,Dominican Republic,2020,0,1,0,0.00445090861983558,0.0016705097241729691,0.0015940809764050194,26784,0.0013029811629126338
Corporations,440,460,10680,7980,Dominican Republic,2020,0,1,0,2.9533165369068326e-5,1.78666267355366e-5,5.379229572070062e-4,2700,8.242823619162646e-6
Individuals,144,68,880,8,East Timor,2020,0,1,0,2.944209439282673e-6,3.7811835929631486e-5,2.1369173394370024e-5,872,4.242083236483784e-5
Corporations,NA,NA,NA,0,East Timor,2020,0,1,0,0,NA,NA,NA,NA
Individuals,14406,5665,40423,17226,Ecuador,2020,0,1,0,0.006339618975135415,0.0017368952770266972,0.002137807721661768,23197,0.0011284817068430543
Corporations,597,554,60738,8193,Ecuador,2020,0,1,0,3.032145662516e-5,1.016089114853017e-4,7.298636487558697e-4,52545,1.6041450632181526e-4
Individuals,12971,7100,37562,5752,El Salvador,2020,0,1,0,0.0021168865868442417,0.0016139638422600204,0.001924857972905372,31810,0.0015474847219329032
Corporations,305,2616,51812,2451,El Salvador,2020,0,1,0,9.070900791928128e-6,8.667656033910322e-5,3.7287841351849293e-4,49361,1.506940802464768e-4
Individuals,15338,2654,31952,324,Finland,2020,0,1,0,1.1924048229094824e-4,0.0013729133882086197,0.0022761137605753295,31628,0.0015386308326090494
Corporations,3073,28529,1399997,403537,Finland,2020,0,1,0,0.0014934492422979606,0.002342062156354966,0.00375690283522075,996460,0.0030420903790928924
Individuals,128617,49367,531982,16031,France,2020,0,1,0,0.005899827690142566,0.022858200115360473,0.019086381767108956,515951,0.02509985192599822
Corporations,11532,64225,40113324,15520973,France,2020,0,1,0,0.05744153662880257,0.06710578530240094,0.014098471687525444,24592351,0.07507793024945855
Individuals,1491,355,6839,88,Gabon,2020,0,1,0,3.23863038321094e-5,2.938581203667611e-4,2.212599828542063e-4,6751,3.2842091662272965e-4
Corporations,418,65,266154,43923,Gabon,2020,0,1,0,1.6255453916110127e-4,4.4525039065262256e-4,5.110268093466559e-4,222231,6.78448494707457e-4
Individuals,415762,59161,928851,66461,Germany,2020,0,1,0,0.024459387943020716,0.039910865471675154,0.06169784908881993,862390,0.04195332754944094
Corporations,33610,443908,27427585,7072398,Germany,2020,0,1,0,0.026174223018780463,0.045883747514251186,0.04108997861756245,20355187,0.06214230228743423
Individuals,25094,13709,73590,5247,Greece,2020,0,1,0,0.001931033365989523,0.003162014779615433,0.0037238752580438985,68343,0.003324732736594166
Corporations,612,1231,86554,8323,Greece,2020,0,1,0,3.0802573354230034e-5,1.447966301935988e-4,7.482019313879268e-4,78231,2.3883123501878254e-4
Individuals,13674,7465,38687,11573,Guatemala,2020,0,1,0,0.004259166980102296,0.0016623028370564242,0.002029181090240387,27114,0.001319034918280061
Corporations,550,359,6396,5125,Guatemala,2020,0,1,0,1.8967101819107165e-5,1.0699901179821358e-5,6.724036965087577e-4,1271,3.880232896279897e-6
Individuals,319,342,15598,11809,Guernsey,2020,0,1,0,0.004346021158561136,6.702147918527181e-4,4.733865495002804e-5,3789,1.8432630026418644e-4
Corporations,10075,125386,1302351,762611,Guernsey,2020,0,1,0,0.002822345460560221,0.00217870966251431,0.012317213167864972,539740,0.0016477709704469802
Individuals,171415,58557,393080,83087,Hong Kong,2020,1,1,0,0.03057819121020993,0.016889859621840392,0.02543747817636068,309993,0.015080459962469239
Corporations,5649,183145,3205259,2212014,Hong Kong,2020,1,1,0,0.008186438002593272,0.005362094208213419,0.006906197239232677,993245,0.0030322753131908154
Individuals,20967,2694,57737,23758,Hungary,2020,0,1,0,0.008743565982309718,0.0024808431489421966,0.003111440684442752,33979,0.0016530016776660837
Corporations,859,3548,1962545,1705721,Hungary,2020,0,1,0,0.006312699294046691,0.00328315158864173,0.0010501723187291325,256824,7.840573826547508e-4
Individuals,250662,49286,751634,11377,India,2020,0,1,0,0.004187033848839871,0.03229620623537799,0.037197498204024855,740257,0.03601183268795615
Corporations,3563,85356,6952862,126942,India,2020,0,1,0,4.697993832431418e-4,0.011631478473567087,0.00435595340120128,6825920,0.02083883503648692
Individuals,18963,2610,23325,2645,Indonesia,2020,0,1,0,9.734292458628337e-4,0.0010022284921121073,0.0028140530213711028,20680,0.001006035336358769
Corporations,395,521,28245,23216,Indonesia,2020,0,1,0,8.592004601607646e-5,4.725120525704413e-5,4.829081093108351e-4,5029,1.535302221509961e-5
Individuals,2391,1746,12168,175,Iran,2020,0,1,0,6.440458148430847e-5,5.228345677179045e-4,3.5481731656901894e-4,11993,5.834323882471333e-4
Corporations,17,39,137704,2919,Iran,2020,0,1,0,1.0802921016580255e-5,2.3036572733991874e-4,2.0783386982997968e-5,134785,4.1148480796623596e-4
Individuals,766,253,1483,18,Iraq,2020,0,1,0,6.624471238386014e-6,6.372153714050397e-5,1.1367213069505166e-4,1465,7.126894428266908e-5
Corporations,11,37,143,NA,Iraq,2020,0,1,0,NA,2.392254328821848e-7,1.3448073930175156e-5,NA,NA
Individuals,99099,11948,1293652,343521,Ireland,2020,0,1,0,0.1264247213489779,0.055585633152317765,0.01470599801533802,950131,0.0462217292151786
Corporations,23269,1447348,36701895,19518557,Ireland,2020,0,1,0,0.0722361869231311,0.06139878824455591,0.028447566571022334,17183338,0.05245897197127963
Individuals,91902,33148,344082,115100,Israel,2020,0,1,0,0.042359813307679454,0.01478451378447666,0.013637984536731903,228982,0.011139457610740021
Corporations,16706,87318,1526723,751610,Israel,2020,0,1,0,0.0027816318825871485,0.002554062731232083,0.02042395664340965,775113,0.002366340645896302
Individuals,105791,15965,356470,21789,Italy,2020,0,1,0,0.00801892243406627,0.015316801311176973,0.015699070990026383,334681,0.01628147545492694
Corporations,5644,84996,1984240,498518,Italy,2020,0,1,0,0.001844964227250276,0.0033194452653296956,0.006900084478355325,1485722,0.004535757182633172
Individuals,654,124,866,53,Ivory Coast,2020,0,1,0,1.9505387535247708e-5,3.721028399438735e-5,9.705166249943052e-5,813,3.9550615496116015e-5
Corporations,13,3,32,NA,Ivory Coast,2020,0,1,0,NA,5.3532964001607796e-8,1.5893178281116092e-5,NA,NA
Individuals,5930,2858,25803,1698,Jamaica,2020,0,1,0,6.249084534877473e-4,0.0011087031846503195,8.799944321431544e-4,24105,0.0011726538579752478
Corporations,544,523,114375,110736,Jamaica,2020,0,1,0,4.0982263161768796e-4,1.913385236776216e-4,6.65068383455935e-4,3639,1.110949450004921e-5
Individuals,322324,34896,1227342,54699,Japan,2020,0,1,0,0.020130664014915364,0.052736425379029284,0.04783192670254808,1172643,0.057046435925229975
Corporations,15659,154243,50005284,24522805,Japan,2020,0,1,0,0.09075639791709468,0.08365409588319295,0.01914394451569207,25482479,0.077795399917043
Individuals,591,1291,156443,151674,Jersey,2020,0,1,0,0.05582000281172001,0.006722042100385612,8.770264913939364e-5,4769,2.3200108893109135e-4
Corporations,5204,53794,822636,614611,Jersey,2020,0,1,0,0.0022746125690035653,0.0013761919804508322,0.006362161521148319,208025,6.350790308801145e-4
Individuals,59214,19731,177326,18559,"Korea, Republic of (South)",2020,0,1,0,0.00683019787295589,0.007619342747792992,0.008787182176209907,158767,0.0077236562982433594
Corporations,4707,238853,4217497,1945093,"Korea, Republic of (South)",2020,0,1,0,0.007198590629977095,0.007055472346184027,0.005754553089939496,2272404,0.006937416801288767
Individuals,5728,2286,14440,4865,Kuwait,2020,0,1,0,0.0017904473652637753,6.20457853208953e-4,8.500182305760521e-4,9575,4.65802144373076e-4
Corporations,588,2375,50885,40815,Kuwait,2020,0,1,0,1.5105214843841148e-4,8.512577728818165e-5,7.188606791766356e-4,10070,3.074267920183994e-5
Individuals,245,172,1062,175,Liberia,2020,0,1,0,6.440458148430847e-5,4.563201108780527e-5,3.635727417792122e-5,887,4.315054851790271e-5
Corporations,564,3036,94024,20330,Liberia,2020,0,1,0,7.523925463072169e-5,1.5729323147772411e-4,6.895194269653444e-4,73694,2.249802384409526e-4
Individuals,357,59,378,136,Liechtenstein,2020,0,1,0,5.005156046780544e-5,1.6241902251591706e-5,5.297774237354235e-5,242,1.1772753936113254e-5
Corporations,631,29228,117025,17231,Liechtenstein,2020,0,1,0,6.377017198927523e-5,1.9577172225900477e-4,7.714304227218657e-4,99794,3.0466086675952483e-4
Individuals,4648,802,8762,755,Luxembourg,2020,0,1,0,2.7785976583230223e-4,3.7648557547208077e-4,6.897494301182769e-4,8007,3.895224825060282e-4
Corporations,29758,1634015,26585538,19019492,Luxembourg,2020,0,1,0,0.0703891983047208,0.044475082772418004,0.03638070763765021,7566046,0.023098363952767056
Individuals,3345,2080,8336,1099,Macau,2020,0,1,0,4.044607717214572e-4,3.581812094425092e-4,4.963880903067204e-4,7237,3.5206371998203147e-4
Corporations,52,344,23162,5294,Macau,2020,0,1,0,1.959255356689821e-5,3.8747828506413744e-5,6.357271312446437e-5,17868,5.454917497303635e-5
Individuals,71295,10067,48687,5766,Malaysia,2020,0,1,0,0.0021220389533629863,0.0020919827908022367,0.010579966785775075,42921,0.002088009800379822
Corporations,791,7687,124633,34256,Malaysia,2020,0,1,0,1.2677795900787025e-4,2.0849918445038702e-4,9.670387707971407e-4,90377,2.7591172971446756e-4
Individuals,5367,1526,10705,2308,Malta,2020,0,1,0,8.494044232330511e-4,4.599723904848921e-4,7.964469000526661e-4,8397,4.0849510248571483e-4
Corporations,1513,5835,101772,62260,Malta,2020,0,1,0,2.304179042453877e-4,1.7025490038661338e-4,0.001849721441486819,39512,1.206260914223535e-4
Individuals,231,118,500,76,Marshall Islands,2020,0,1,0,2.7969989673185393e-5,2.1483997687290616e-5,3.427971565346858e-5,424,2.0626643259967023e-5
Corporations,1752,1717,344936,13994,Marshall Islands,2020,0,1,0,5.179036543543135e-5,5.770452022143309e-4,0.0021419114114242612,330942,0.0010103320496936757
Individuals,1492,359,2713,1055,Mauritius,2020,0,1,0,3.8826761980540245e-4,1.1657217145123889e-4,2.214083798916672e-4,1658,8.065795878543708e-5
Corporations,660,2479,132329,17570,Mauritius,2020,0,1,0,6.502477638277324e-5,2.213738622927737e-4,8.068844358105093e-4,114759,3.5034747989314295e-4
Individuals,318183,161981,1008129,217730,Mexico,2020,0,1,0,0.08013034015187705,0.043317282208981206,0.04721741457042248,790399,0.0384511278444214
Corporations,7814,170456,67870181,710206,Mexico,2020,0,1,0,0.002628399905276258,0.11354037363298766,0.009553022699126243,67159975,0.20503252896013807
Individuals,1903,2720,32913,14099,Monaco,2020,0,1,0,0.0051888011105558005,0.0014142056317635922,2.823995622880983e-4,18814,9.15258646917499e-4
Corporations,213,1905,15480,4027,Monaco,2020,0,1,0,1.4903515907423327e-5,2.589657133577777e-5,2.604036133752098e-4,11453,3.4964836633433254e-5
Individuals,8400,760,19875,410,Morocco,2020,0,1,0,1.5089073376323698e-4,8.53988908069802e-4,0.0012465351146715847,19465,9.469283279605144e-4
Corporations,95,14,2099,24,Morocco,2020,0,1,0,8.882154998216038e-8,3.5114278574804613e-6,1.1614245666969452e-4,2075,6.33476259620833e-6
Individuals,84877,20141,293085,34263,Netherlands,2020,0,1,0,0.012609681002267777,0.012593274924359141,0.012595495348569059,258822,0.012591106277903738
Corporations,10518,119880,16861139,4698102,Netherlands,2020,0,1,0,0.017387195900595318,0.02820708584728454,0.012858803781598389,12163037,0.037132506912721915
Individuals,49898,6438,62559,2214,New Zealand,2020,0,1,0,8.148099623214797e-4,0.0026880348226384276,0.007404715375224135,60345,0.0029356480837799763
Corporations,2979,9507,216148,40848,New Zealand,2020,0,1,0,1.5117427806963696e-4,3.6159509696936004e-4,0.003641982930726526,175300,5.351729557182266e-4
Individuals,15439,2827,52377,673,Nigeria,2020,0,1,0,2.4768161907965487e-4,0.002250534693734441,0.0022911018613588807,51704,0.002515282931871073
Corporations,2979,9507,216148,6469,Nigeria,2020,0,1,0,2.3941108618108147e-5,3.6159509696936004e-4,0.003641982930726526,209679,6.401285235712609e-4
Individuals,27682,11393,77777,2684,Norway,2020,0,1,0,9.877822668793368e-4,0.0033419217762488047,0.004107926790992715,75093,0.0036531050054733577
Corporations,1980,28315,1060743,495266,Norway,2020,0,1,0,0.0018329289072276933,0.0017745224010611706,0.0024206533074315278,565477,0.0017263433969234203
Individuals,2143,280,5087,1370,Oman,2020,0,1,0,5.041958664771577e-4,2.1857819247049474e-4,3.1801485127871504e-4,3717,1.8082366272947504e-4
Corporations,83,5859,27989,6848,Oman,2020,0,1,0,2.5343748928243096e-5,4.6822941545031265e-5,1.014718305640489e-4,21141,6.454130893804351e-5
Individuals,10981,5445,33598,13189,Panama,2020,0,1,0,0.004853897286837396,0.0014436387085951803,0.0016295478683581751,20409,9.928517978600635e-4
Corporations,27056,43298,666299,373585,Panama,2020,0,1,0,0.0013825999479202243,0.0011146550119158522,0.033077371659529,292714,8.936258788368795e-4
Individuals,15147,4391,35271,15136,Peru,2020,0,1,0,0.005570444259122817,0.0015155241648568546,0.002247769926420297,20135,9.795223161307453e-4
Corporations,1309,26828,249722,61541,Peru,2020,0,1,0,2.277569586438388e-4,4.1776121363779696e-4,0.0016003207976908434,188181,5.744973301769059e-4
Individuals,39452,18124,110619,5159,Philippines,2020,0,1,0,0.0018986470621574136,0.004753076680340801,0.005854559921907543,105460,0.0051303910334814205
Corporations,505,4781,181363,81743,Philippines,2020,0,1,0,3.025224983413223e-4,3.0340309219448734e-4,6.173888486125866e-4,99620,3.041296625707343e-4
Individuals,68980,28344,173442,4305,Poland,2020,0,1,0,0.0015843527045139884,0.007452455053758119,0.010236427644053085,169137,0.008228133398728873
Corporations,1422,12993,166912,12128,Poland,2020,0,1,0,4.488448992431838e-5,2.7922794023238625e-4,0.0017384691935190065,154784,4.7253970780313735e-4
Individuals,24666,9574,74089,11120,Portugal,2020,0,1,0,0.004092451120602915,0.003183455809307349,0.003660361326010632,62969,0.0030632997628227913
Corporations,689,2990,62599,4574,Portugal,2020,0,1,0,1.6927907067433398e-5,1.047221879230202e-4,8.423384488991529e-4,58025,1.771443853710787e-4
Individuals,2726,2564,22302,1268,Puerto Rico,2020,0,1,0,4.6665719612630366e-4,9.582722328439106e-4,4.0453032411842145e-4,21034,0.0010232566375710998
Corporations,8071,11309,830380,649565,Puerto Rico,2020,0,1,0,0.0024039737547567504,0.0013891469577392212,0.009867218608222152,180815,5.520096861847755e-4
Individuals,4065,723,5961,2364,Qatar,2020,0,1,0,8.700138893080298e-4,2.5613222042787876e-4,6.032339572785704e-4,3597,1.749859335049561e-4
Corporations,156,3331,37724,9522,Qatar,2020,0,1,0,3.523994995542213e-5,6.310867293739539e-5,1.907181393733931e-4,28202,8.609781915097219e-5
Individuals,26619,2123,30531,1154,Romania,2020,0,1,0,4.2470221161652557e-4,0.0013118558667813396,0.003950180740171776,29377,0.0014291247619057812
Corporations,718,1792,43328,10034,Romania,2020,0,1,0,3.713480968837488e-5,7.248363325817695e-5,8.777924619877965e-4,33294,1.016431739171856e-4
Individuals,875196,15264,231999,58847,Russia,2020,0,1,0,0.02165723660918343,0.009968531958907472,0.12987649359763243,173152,0.00842345408903257
Corporations,1263,2303,245532,65376,Russia,2020,0,1,0,2.4194990215140486e-4,4.107517411638364e-4,0.0015440833976192018,180156,5.499978266421725e-4
Individuals,24357,6569,56208,25608,Saudi Arabia,2020,0,1,0,0.009424414415143835,0.002415145084014462,0.003614506641435213,30600,0.001488620952252337
Corporations,576,16666,470362,161605,Saudi Arabia,2020,0,1,0,5.980836077027928e-4,7.868710004288827e-4,7.041900530709899e-4,308757,9.426035156228892e-4
Individuals,1111,309,1990,41,Senegal,2020,0,1,0,1.5089073376323698e-5,8.550631079541666e-5,1.6486910861906318e-4,1949,9.481445215489559e-5
Corporations,56,25,125831,589,Senegal,2020,0,1,0,2.1798288724788527e-6,2.105033247901972e-4,6.846292182634625e-5,125242,3.8235100581895113e-4
Individuals,183145,57805,675642,47422,Singapore,2020,0,1,0,0.017452537503707864,0.029030982330872816,0.02717817542577707,628220,0.030561485445227556
Corporations,5289,154569,4338410,1170200,Singapore,2020,0,1,0,0.004330790741213503,0.0072577483235692275,0.006466078456063309,3168210,0.00967222082165455
Individuals,35463,6896,55296,3050,South Africa,2020,0,1,0,0.001122479848726519,0.002375958272232844,0.005262604139476001,52246,0.0025416500088684835
Corporations,5577,13535,233462,49735,South Africa,2020,0,1,0,1.8406415784844775e-4,3.9055977630447997e-4,0.006818173482598803,183727,5.608997241029242e-4
Individuals,120664,21676,186372,21767,Spain,2020,0,1,0,0.008010825858108242,0.008008031233951454,0.017906180128182392,164605,0.008007661825016207
Corporations,8678,29359,3841813,1125950,Spain,2020,0,1,0,0.004167026008433895,0.006426988657184652,0.010609307778732728,2715863,0.008291251734374044
Individuals,555,453,5047,3068,St Kitts & Nevis,2020,0,1,0,0.001129104319964905,2.1685947265551148e-4,8.236035579080114e-5,1979,9.627388446102532e-5
Corporations,9393,8385,153162,120940,St Kitts & Nevis,2020,0,1,0,4.4758659395176985e-4,2.562254947629454e-4,0.011483432584194112,32222,9.837046765061435e-5
Individuals,33736,10760,216043,10309,Sweden,2020,0,1,0,0.003793981888695634,0.009282934624710654,0.005006322455781022,205734,0.010008494868976547
Corporations,4402,111459,4536334,1003433,Sweden,2020,0,1,0,0.003713603098468714,0.007588856397539672,0.005381674676421003,3532901,0.010785585113690122
Individuals,74558,43933,386475,52829,Switzerland,2020,0,1,0,0.01944245505848304,0.016606056012391283,0.011064186319010003,333646,0.016231125040365463
Corporations,12902,388922,23700296,9091375,Switzerland,2020,0,1,0,0.033646250790377634,0.039648346643607786,0.015773368167919986,14608921,0.04459954039603006
Individuals,296522,44050,1737239,88815,Taiwan,2020,0,1,0,0.032686245168736326,0.07464567731654213,0.04400298634198186,1648424,0.08019210799332047
Corporations,5304,203839,11430811,9514846,Taiwan,2020,0,1,0,0.035213473731731615,0.019122662305380702,0.006484416738695366,1915965,0.005849245020551465
